,ID,TITLE,PRICE,PRICE PER SQ. M.,BEDROOMS,BATHROOMS,SIZE,POOL,URL,IMG,NEW BUILD,*ROOMS*,*KITCHEN*,*BATHROOM*,*GARDEN*,*OUTSIDE*,*HEATING*,*POOL*,*BUILDINGS*,*TENURE*,*UTILITIES*,*ENERGY CONSUMPTION RATING*,*SECURITY*,*PARKING*,*PLOT SIZE*,*LEISURE*,*VIEWS*,*QUALITY*,LAT,LON
0,5460821,2 bedroom Apartment for sale in Malaga,365000.0,4740.25974025974,2,2,77,True,https://www.kyero.com/en/property/5460821,http://production.kyero.s3.amazonaws.com/5460/5460821/72890267_original.jpg,True,"utility room, store room",fitted kitchen,en suite bathroom,,terrace,air conditioning,communal pool,,,adsl,Awaiting details,gated complex,underground parking,,,,"immaculate condition, newly built",36.719623,-4.420023
1,5460803,4 bedroom Apartment for sale in Malaga,339000.0,2511.1111111111113,4,2,135,True,https://www.kyero.com/en/property/5460803,http://production.kyero.s3.amazonaws.com/5460/5460803/72890102_original.jpg,True,"utility room, store room",fitted kitchen,en suite bathroom,community garden,terrace,air conditioning,communal pool,,,adsl,Awaiting details,gated complex,underground parking,,,mountain views,"immaculate condition, newly built, new development",36.719623,-4.420023
2,5460820,2 bedroom Apartment for sale in Malaga,309000.0,3551.7241379310344,2,2,87,True,https://www.kyero.com/en/property/5460820,http://production.kyero.s3.amazonaws.com/5460/5460820/72890260_original.jpg,True,"utility room, store room",fitted kitchen,en suite bathroom,,terrace,air conditioning,communal pool,,,adsl,Awaiting details,gated complex,underground parking,,,,"immaculate condition, newly built",36.719623,-4.420023
3,5363194,2 bedroom Apartment for sale in Malaga,266000.0,3546.6666666666665,2,1,75,True,https://www.kyero.com/en/property/5363194,http://production.kyero.s3.amazonaws.com/5363/5363194/68989953_original.jpg,True,,fitted kitchen,,community garden,"terrace, covered terrace, barbecue",,communal pool,,,"electricity, adsl",Awaiting details,electronic entry system,parking,,,,"immaculate condition, newly built",36.719623,-4.420023
4,4438626,3 bedroom Apartment for sale in Malaga,1090000.0,6264.367816091954,3,2,174,False,https://www.kyero.com/en/property/4438626,http://production.kyero.s3.amazonaws.com/4438/4438626/51146487_original.jpg,True,,,newly fitted bathroom,,,"air conditioning, floor heating",,,,,Awaiting details,,,,,,"immaculate condition, well presented, tastefully decorated, renovated, built to high standards, spacious accommodation, stylish accommodation, charming property, full of character, many special features, quality residence, modern",36.719623,-4.420023
5,5159693,2 bedroom Apartment for sale in Malaga,266000.0,3546.6666666666665,2,1,75,True,https://www.kyero.com/en/property/5159693,http://production.kyero.s3.amazonaws.com/5159/5159693/68864350_original.jpg,True,,fitted kitchen,,community garden,"terrace, covered terrace, barbecue",,communal pool,,,"electricity, adsl",Awaiting details,electronic entry system,parking,,,,"immaculate condition, newly built",36.719623,-4.420023
6,5308467,4 bedroom Apartment for sale in Malaga,402000.0,2284.090909090909,4,3,176,True,https://www.kyero.com/en/property/5308467,http://production.kyero.s3.amazonaws.com/5308/5308467/73039630_original.jpg,True,"utility room, store room",fitted kitchen,,,terrace,air conditioning,communal pool,,,,Awaiting details,gated complex,underground parking,,gymnasium,,"immaculate condition, newly built, new development",36.719623,-4.420023
7,5437805,3 bedroom Apartment for sale in Malaga,235400.0,2615.5555555555557,3,3,90,True,https://www.kyero.com/en/property/5437805,http://production.kyero.s3.amazonaws.com/5437/5437805/70980949_original.jpg,True,,,,,,,,,,,Awaiting details,,,,,,,36.719623,-4.420023
8,4427021,2 bedroom Apartment for sale in Malaga,309000.0,3121.212121212121,2,1,99,False,https://www.kyero.com/en/property/4427021,http://production.kyero.s3.amazonaws.com/4427/4427021/51154059_original.jpg,True,,,,,,,,,,,Awaiting details,,,,,,,36.719623,-4.420023
9,5343631,18 bedroom Land for sale in Malaga,250000.0,,18,18,,False,https://www.kyero.com/en/property/5343631,http://production.kyero.s3.amazonaws.com/5343/5343631/mcqga7wqnsa_0001.jpg,True,,,,,,,,,,,Awaiting details,,,,,,,36.719623,-4.420023
10,4025613,4 bedroom Villa for sale in Malaga,895000.0,3442.3076923076924,4,3,260,True,https://www.kyero.com/en/property/4025613,http://production.kyero.s3.amazonaws.com/4025/4025613/hv9xz0aqndevbgok_gallery_grande_01.jpg,True,,,,,,,,,,,Awaiting details,,,780 m²,,,,36.719623,-4.420023
11,5308367,2 bedroom Apartment for sale in Malaga,365500.0,4809.210526315789,2,2,76,False,https://www.kyero.com/en/property/5308367,http://production.kyero.s3.amazonaws.com/5308/5308367/71200692_original.jpg,True,store room,fitted kitchen,,community garden,terrace,air conditioning,,,,"electricity, water",Awaiting details,,underground parking,,,,"immaculate condition, newly built, new development",36.719623,-4.420023
12,5308366,2 bedroom Apartment for sale in Malaga,309000.0,3593.0232558139537,2,1,86,False,https://www.kyero.com/en/property/5308366,http://production.kyero.s3.amazonaws.com/5308/5308366/71200685_original.jpg,True,store room,fitted kitchen,,community garden,terrace,air conditioning,,,,"electricity, water",Awaiting details,,underground parking,,,,"immaculate condition, newly built, new development",36.719623,-4.420023
13,5308368,2 bedroom Penthouse for sale in Malaga,377000.0,5026.666666666667,2,2,75,False,https://www.kyero.com/en/property/5308368,http://production.kyero.s3.amazonaws.com/5308/5308368/71200699_original.jpg,True,store room,fitted kitchen,,community garden,terrace,air conditioning,,,,"electricity, water",Awaiting details,,underground parking,,,,"immaculate condition, newly built, new development",36.719623,-4.420023
14,5060471,4 bedroom Apartment for sale in Malaga,3700000.0,6571.936056838366,4,4,563,True,https://www.kyero.com/en/property/5060471,http://production.kyero.s3.amazonaws.com/5060/5060471/62372417_original.jpg,True,wine cellar,,,,,underfloor heating throughout,,,,,Awaiting details,24h security system,garage,741 m²,,,,36.719623,-4.420023
15,4645503,3 bedroom Apartment for sale in Malaga,225000.0,,3,,,True,https://www.kyero.com/en/property/4645503,http://production.kyero.s3.amazonaws.com/4645/4645503/54704998_original.jpg,True,,,,garden,,,,,,,Awaiting details,,garage,,,,,36.719623,-4.420023
16,4645506,3 bedroom Apartment for sale in Malaga,195000.0,,3,,,False,https://www.kyero.com/en/property/4645506,http://production.kyero.s3.amazonaws.com/4645/4645506/54705079_original.jpg,True,,,,,terrace,,communal pool,,,,Awaiting details,,parking,,,sea views,spacious accommodation,36.719623,-4.420023
17,5222302,1 bedroom Apartment for sale in Malaga,266000.0,5911.111111111111,1,,45,True,https://www.kyero.com/en/property/5222302,http://production.kyero.s3.amazonaws.com/5222/5222302/65928212_original.jpg,True,,,,,,,,,,,Awaiting details,,,,,,,36.7118402484,-4.4282269487
18,5232353,4 bedroom Penthouse for sale in Malaga,507000.0,3054.2168674698796,4,3,166,True,https://www.kyero.com/en/property/5232353,http://production.kyero.s3.amazonaws.com/5232/5232353/70953107_original.jpg,True,"utility room, store room",fitted kitchen,,,terrace,air conditioning,communal pool,,,,Awaiting details,gated complex,underground parking,,gymnasium,,"immaculate condition, newly built, new development",36.719623,-4.420023
19,4645500,3 bedroom Apartment for sale in Malaga,154500.0,,3,,,False,https://www.kyero.com/en/property/4645500,http://production.kyero.s3.amazonaws.com/4645/4645500/54704936_original.jpg,True,reception with fireplace,,,,,,,,,,Awaiting details,,underground parking,,,,"newly built, spacious accommodation",36.719623,-4.420023
20,4645504,2 bedroom Apartment for sale in Malaga,159000.0,,2,,,False,https://www.kyero.com/en/property/4645504,http://production.kyero.s3.amazonaws.com/4645/4645504/54705018_original.jpg,True,reception with fireplace,,,,,,,,,,Awaiting details,gated complex,,,,,,36.719623,-4.420023
21,4645505,2 bedroom Apartment for sale in Malaga,270000.0,,2,,,False,https://www.kyero.com/en/property/4645505,http://production.kyero.s3.amazonaws.com/4645/4645505/54705052_original.jpg,True,,,,,"various terraces, sunny terraces",,,,,,Awaiting details,security system,underground parking,,tennis court,,,36.719623,-4.420023
22,5103900,2 bedroom Apartment for sale in Malaga,365500.0,5297.101449275362,2,,69,True,https://www.kyero.com/en/property/5103900,http://production.kyero.s3.amazonaws.com/5103/5103900/63269891_original.jpg,True,,,,,terrace,,,,,,Awaiting details,,,,,,,36.7118402484,-4.4282269487
23,4645495,3 bedroom Apartment for sale in Malaga,126900.0,,3,,,False,https://www.kyero.com/en/property/4645495,http://production.kyero.s3.amazonaws.com/4645/4645495/54704836_original.jpg,True,store room,,,,various terraces,,,,,,Awaiting details,,underground parking,,,,,36.719623,-4.420023
24,4920035,2 bedroom Apartment for sale in Malaga,309000.0,3551.7241379310344,2,,87,True,https://www.kyero.com/en/property/4920035,http://production.kyero.s3.amazonaws.com/4920/4920035/69649705_original.jpg,True,,,,,terrace,,,,,,Awaiting details,,,,,,,36.7118402484,-4.4282269487
25,4763351,3 bedroom Apartment for sale in Malaga,1350000.0,7894.736842105263,3,3,171,True,https://www.kyero.com/en/property/4763351,http://production.kyero.s3.amazonaws.com/4763/4763351/62223926_original.jpg,True,,fitted kitchen,,,"terrace, roof terrace",air conditioning,,,,,Awaiting details,,,,,,"refurbished, part renovated",36.721192182489,-4.4182178378105
26,4645508,3 bedroom Apartment for sale in Malaga,338000.0,,3,,,False,https://www.kyero.com/en/property/4645508,http://production.kyero.s3.amazonaws.com/4645/4645508/54705099_original.jpg,True,,,jacuzzi,,,floor heating,"pool, private pool",,,,Awaiting details,24h security system,,,,,,36.719623,-4.420023
27,4645498,3 bedroom Apartment for sale in Malaga,165000.0,,3,,,False,https://www.kyero.com/en/property/4645498,http://production.kyero.s3.amazonaws.com/4645/4645498/54704899_original.jpg,True,reception with fireplace,,,garden,,,communal pool,,,,Awaiting details,,parking,,,mountain views,good condition,36.719623,-4.420023
28,4249835,3 bedroom Apartment for sale in Malaga,275000.0,,3,,,False,https://www.kyero.com/en/property/4249835,http://production.kyero.s3.amazonaws.com/4249/4249835/47147818_original.jpg,True,various store rooms,,,,,,heated pool,,,,Awaiting details,24h security system,underground parking,,,,,36.719623,-4.420023
29,4645509,3 bedroom Apartment for sale in Malaga,250000.0,,3,,,False,https://www.kyero.com/en/property/4645509,http://production.kyero.s3.amazonaws.com/4645/4645509/54705103_original.jpg,True,,,,,,,,,,,Awaiting details,24h security system,,,,,,36.719623,-4.420023
30,4645497,2 bedroom Apartment for sale in Malaga,170000.0,,2,,,False,https://www.kyero.com/en/property/4645497,http://production.kyero.s3.amazonaws.com/4645/4645497/54704885_original.jpg,True,,,,,,,,,,,Awaiting details,24h security system,underground parking,,,,modern,36.719623,-4.420023
31,4256811,2 bedroom Apartment for sale in Malaga,220000.0,,2,,,False,https://www.kyero.com/en/property/4256811,http://production.kyero.s3.amazonaws.com/4256/4256811/47262910_original.jpg,True,various store rooms,,,,,,heated pool,,,,Awaiting details,24h security system,underground parking,,,,,36.719623,-4.420023
32,4645494,3 bedroom Apartment for sale in Malaga,166350.0,,3,,,False,https://www.kyero.com/en/property/4645494,http://production.kyero.s3.amazonaws.com/4645/4645494/54704825_original.jpg,True,,,,garden,,,,,,,Awaiting details,cctv,,,,,,36.719623,-4.420023
33,4645507,2 bedroom Apartment for sale in Malaga,159000.0,,2,,,False,https://www.kyero.com/en/property/4645507,http://production.kyero.s3.amazonaws.com/4645/4645507/54705087_original.jpg,True,reception with fireplace,,,,terrace,,,,,,Awaiting details,,,,,sea views,,36.719623,-4.420023
34,4645499,2 bedroom Apartment for sale in Malaga,139000.0,,2,,,False,https://www.kyero.com/en/property/4645499,http://production.kyero.s3.amazonaws.com/4645/4645499/54704921_original.jpg,True,,,,large garden,terrace,,communal pool,,,,Awaiting details,,,,,,,36.719623,-4.420023
35,5307144,3 bedroom Apartment for sale in Malaga,465000.0,4843.75,3,,96,False,https://www.kyero.com/en/property/5307144,http://production.kyero.s3.amazonaws.com/5307/5307144/67484676_original.jpg,True,,,,,,,,,,,Awaiting details,,,,,,,36.7233248902,-4.420163068
36,4645502,2 bedroom Apartment for sale in Malaga,193000.0,,2,,,False,https://www.kyero.com/en/property/4645502,http://production.kyero.s3.amazonaws.com/4645/4645502/54704983_original.jpg,True,,,,,,,pool,,,,Awaiting details,24h security system,underground parking,,paddle tennis,,,36.719623,-4.420023
37,5060473,2 bedroom Apartment for sale in Malaga,220000.0,,2,,,False,https://www.kyero.com/en/property/5060473,http://production.kyero.s3.amazonaws.com/5060/5060473/62372448_original.jpg,True,,fitted kitchen,,,,floor heating,,,,,Awaiting details,,,,,,,36.719623,-4.420023
38,4601246,6 bedroom Apartment for sale in Malaga,888000.0,,6,,,False,https://www.kyero.com/en/property/4601246,http://production.kyero.s3.amazonaws.com/4601/4601246/53931058_original.jpg,True,,,jacuzzi,,,underfloor heating throughout,heated pool,,,,Awaiting details,24h security system,,,gymnasium,,newly built,36.719623,-4.420023
39,4645493,3 bedroom Apartment for sale in Malaga,295000.0,,3,,,False,https://www.kyero.com/en/property/4645493,http://production.kyero.s3.amazonaws.com/4645/4645493/54704811_original.jpg,True,,,,garden,,,pool,,,,Awaiting details,,,,,sea views,,36.719623,-4.420023
40,4260581,2 bedroom Apartment for sale in Malaga,199000.0,,2,,,False,https://www.kyero.com/en/property/4260581,http://production.kyero.s3.amazonaws.com/4260/4260581/47339108_original.jpg,True,,fitted kitchen,,garden,,underfloor heating throughout,,,,,Awaiting details,24h security system,underground parking,,,,"newly built, modern",36.719623,-4.420023
41,4617247,1 bedroom Apartment for sale in Malaga,98000.0,,1,,,False,https://www.kyero.com/en/property/4617247,http://production.kyero.s3.amazonaws.com/4617/4617247/54237207_original.jpg,True,,,,,,,,,,,Awaiting details,24 hour reception,,,,sea views,newly built,36.719623,-4.420023
42,4426208,2 bedroom Apartment for sale in Malaga,149000.0,,2,,,True,https://www.kyero.com/en/property/4426208,http://production.kyero.s3.amazonaws.com/4426/4426208/50580571_original.jpg,True,,,,,terrace,air conditioning,pool,,,,Awaiting details,24h security system,underground parking,,,,,36.719623,-4.420023
43,4617237,2 bedroom Apartment for sale in Malaga,189000.0,,2,,,False,https://www.kyero.com/en/property/4617237,http://production.kyero.s3.amazonaws.com/4617/4617237/54237064_original.jpg,True,,,,,sunny terraces,,pool,,,,Awaiting details,,,,,,newly built,36.719623,-4.420023
44,4617236,2 bedroom Apartment for sale in Malaga,179000.0,,2,,,False,https://www.kyero.com/en/property/4617236,http://production.kyero.s3.amazonaws.com/4617/4617236/54237047_original.jpg,True,,,,,,,pool,,,,Awaiting details,security guard,underground parking,,,,,36.719623,-4.420023
45,5308466,3 bedroom Apartment for sale in Malaga,214000.0,1768.595041322314,3,2,121,True,https://www.kyero.com/en/property/5308466,http://production.kyero.s3.amazonaws.com/5308/5308466/68504203_original.jpg,True,"utility room, store room",fitted kitchen,,,terrace,air conditioning,communal pool,,,,Awaiting details,gated complex,underground parking,,gymnasium,,"immaculate condition, newly built, new development",36.719623,-4.420023
46,5060454,2 bedroom Apartment for sale in Malaga,195000.0,,2,,,False,https://www.kyero.com/en/property/5060454,http://production.kyero.s3.amazonaws.com/5060/5060454/62372127_original.jpg,True,store room,,,,,,,,,,Awaiting details,,underground parking,,,,newly built,36.719623,-4.420023
47,4601253,7 bedroom Apartment for sale in Malaga,3995000.0,,7,,,False,https://www.kyero.com/en/property/4601253,http://production.kyero.s3.amazonaws.com/4601/4601253/53931201_original.jpg,True,wine cellar,open plan kitchen,,,,fireplace,private pool,,,,Awaiting details,,,,,,,36.719623,-4.420023
48,4645442,2 bedroom Apartment for sale in Malaga,268000.0,,2,,,False,https://www.kyero.com/en/property/4645442,http://production.kyero.s3.amazonaws.com/4645/4645442/54704038_original.jpg,True,,,jacuzzi,,various terraces,,,,,,Awaiting details,24h security system,underground parking,,,,quality residence,36.719623,-4.420023
49,4617269,2 bedroom Apartment for sale in Malaga,152000.0,,2,,,False,https://www.kyero.com/en/property/4617269,http://production.kyero.s3.amazonaws.com/4617/4617269/54237518_original.jpg,True,store room,,,,sunny terraces,,,,,,Awaiting details,24h security system,underground parking,,,,,36.719623,-4.420023
50,4249817,4 bedroom Apartment for sale in Malaga,265000.0,,4,,,False,https://www.kyero.com/en/property/4249817,http://production.kyero.s3.amazonaws.com/4249/4249817/47147518_original.jpg,True,,fitted kitchen,en suite bathroom,garden,roof terrace,air conditioning,communal pool,,,,Awaiting details,,underground parking,,,,,36.719623,-4.420023
51,4645439,2 bedroom Apartment for sale in Malaga,145000.0,,2,,,False,https://www.kyero.com/en/property/4645439,http://production.kyero.s3.amazonaws.com/4645/4645439/54703972_original.jpg,True,,,,,,,pool,,,,Awaiting details,,,,,golf views,,36.719623,-4.420023
52,4601299,3 bedroom Apartment for sale in Malaga,250000.0,,3,,,False,https://www.kyero.com/en/property/4601299,http://production.kyero.s3.amazonaws.com/4601/4601299/53931910_original.jpg,True,,,,,terrace,"air conditioning, solar heating",,,,,Awaiting details,gated complex,garage,,,,newly built,36.719623,-4.420023
53,4601325,3 bedroom Apartment for sale in Malaga,1185000.0,,3,,,False,https://www.kyero.com/en/property/4601325,http://production.kyero.s3.amazonaws.com/4601/4601325/53932325_original.jpg,True,,,,,,underfloor heating throughout,pool,,,,Awaiting details,gated complex,,,,,,36.719623,-4.420023
54,4601377,4 bedroom Apartment for sale in Malaga,895000.0,,4,,,False,https://www.kyero.com/en/property/4601377,http://production.kyero.s3.amazonaws.com/4601/4601377/53933189_original.jpg,True,,,,,roof terrace,,,,,,Awaiting details,security guard,,,,,"newly built, modern",36.719623,-4.420023
55,4645481,2 bedroom Apartment for sale in Malaga,210000.0,,2,,,False,https://www.kyero.com/en/property/4645481,http://production.kyero.s3.amazonaws.com/4645/4645481/54704622_original.jpg,True,,,,,,,communal pool,,,,Awaiting details,24h security system,,,tennis court,,,36.719623,-4.420023
56,4256821,3 bedroom Apartment for sale in Malaga,175000.0,,3,,,False,https://www.kyero.com/en/property/4256821,http://production.kyero.s3.amazonaws.com/4256/4256821/47263098_original.jpg,True,reception with fireplace,,,garden,,air conditioning,pool,,,,Awaiting details,,,,,,modern,36.719623,-4.420023
57,4617267,2 bedroom Apartment for sale in Malaga,145000.0,,2,,,False,https://www.kyero.com/en/property/4617267,http://production.kyero.s3.amazonaws.com/4617/4617267/54237485_original.jpg,True,,,,,,,pool,,,,Awaiting details,,underground parking,,,,,36.719623,-4.420023
58,4249827,2 bedroom Apartment for sale in Malaga,244000.0,,2,,,False,https://www.kyero.com/en/property/4249827,http://production.kyero.s3.amazonaws.com/4249/4249827/47147678_original.jpg,True,,,,,,,,,,,Awaiting details,gated complex,underground parking,,,,"newly built, new development",36.719623,-4.420023
59,3975683,3 bedroom Apartment for sale in Malaga,332000.0,,3,,,False,https://www.kyero.com/en/property/3975683,http://production.kyero.s3.amazonaws.com/3975/3975683/51531377_original.jpg,True,,,,,various terraces,underfloor heating throughout,,,,solar power,Awaiting details,,,,,sea views,spacious accommodation,36.719623,-4.420023
60,4601382,4 bedroom Apartment for sale in Malaga,180000.0,,4,,,False,https://www.kyero.com/en/property/4601382,http://production.kyero.s3.amazonaws.com/4601/4601382/53933260_original.jpg,True,,,,,,open fireplace,communal pool,,,,Awaiting details,,underground parking,,,sea views,built to high standards,36.719623,-4.420023
61,4617266,3 bedroom Apartment for sale in Malaga,1750000.0,,3,,,True,https://www.kyero.com/en/property/4617266,http://production.kyero.s3.amazonaws.com/4617/4617266/54237470_original.jpg,True,store room,,,,various terraces,underfloor heating throughout,,,,,Awaiting details,24h security system,underground parking,,,sea views,,36.719623,-4.420023
62,4645448,4 bedroom Apartment for sale in Malaga,325000.0,,4,,,False,https://www.kyero.com/en/property/4645448,http://production.kyero.s3.amazonaws.com/4645/4645448/54704140_original.jpg,True,reception with fireplace,,,garden,various terraces,,,,,,Awaiting details,,,,,sea views,refurbished,36.719623,-4.420023
63,4645452,2 bedroom Apartment for sale in Malaga,184900.0,,2,,,False,https://www.kyero.com/en/property/4645452,http://production.kyero.s3.amazonaws.com/4645/4645452/54704216_original.jpg,True,,,,large garden,,,communal pool,,,,Awaiting details,24h security system,,,paddle tennis,,,36.719623,-4.420023
64,4645483,4 bedroom Apartment for sale in Malaga,769000.0,,4,,,False,https://www.kyero.com/en/property/4645483,http://production.kyero.s3.amazonaws.com/4645/4645483/54704668_original.jpg,True,reception with fireplace,,,,,underfloor heating throughout,,,,,Awaiting details,24h security system,garage,,,,,36.719623,-4.420023
65,4249844,3 bedroom Villa for sale in Malaga,209950.0,,3,,,False,https://www.kyero.com/en/property/4249844,http://production.kyero.s3.amazonaws.com/4249/4249844/47147986_original.jpg,True,,,,easily maintained gardens,,air conditioning,communal pool,,,,Awaiting details,,parking,,,sea views,,36.719623,-4.420023
66,4426230,2 bedroom Apartment for sale in Malaga,179000.0,,2,,,False,https://www.kyero.com/en/property/4426230,http://production.kyero.s3.amazonaws.com/4426/4426230/50580936_original.jpg,True,,,,mature garden,,,,,,,Awaiting details,gated complex,underground parking,,,,,36.719623,-4.420023
67,4601272,5 bedroom Apartment for sale in Malaga,1595000.0,,5,,,False,https://www.kyero.com/en/property/4601272,http://production.kyero.s3.amazonaws.com/4601/4601272/53931540_original.jpg,True,wine cellar,,,landscaped gardens,,,private pool,,,,Awaiting details,,parking,,,mountain views,spacious accommodation,36.719623,-4.420023
68,4601321,2 bedroom Apartment for sale in Malaga,211000.0,,2,,,False,https://www.kyero.com/en/property/4601321,http://production.kyero.s3.amazonaws.com/4601/4601321/53932255_original.jpg,True,,,sauna,,barbecue,underfloor heating throughout,,,,,Awaiting details,,underground parking,,"gymnasium, paddle tennis",sea views,,36.719623,-4.420023
69,4601355,3 bedroom Apartment for sale in Malaga,159000.0,,3,,,False,https://www.kyero.com/en/property/4601355,http://production.kyero.s3.amazonaws.com/4601/4601355/53932790_original.jpg,True,reception with fireplace,,,garden,,,,,,,Awaiting details,,parking,,,,refurbished,36.719623,-4.420023
70,4617285,2 bedroom Apartment for sale in Malaga,195800.0,,2,,,False,https://www.kyero.com/en/property/4617285,http://production.kyero.s3.amazonaws.com/4617/4617285/54237734_original.jpg,True,,,sauna,,,,,,,,Awaiting details,,underground parking,,,,,36.719623,-4.420023
71,3975931,3 bedroom Apartment for sale in Malaga,307000.0,,3,,,False,https://www.kyero.com/en/property/3975931,http://production.kyero.s3.amazonaws.com/3975/3975931/46114468_original.jpg,True,,,,,various terraces,,,,,,Awaiting details,,,,,,quality residence,36.719623,-4.420023
72,4617276,2 bedroom Apartment for sale in Malaga,100000.0,,2,,,False,https://www.kyero.com/en/property/4617276,http://production.kyero.s3.amazonaws.com/4617/4617276/54237623_original.jpg,True,,,,,"sunny terraces, barbecue",,,,,,Awaiting details,gated complex,,,paddle tennis,,,36.719623,-4.420023
73,4617286,3 bedroom Apartment for sale in Malaga,169000.0,,3,,,False,https://www.kyero.com/en/property/4617286,http://production.kyero.s3.amazonaws.com/4617/4617286/54237753_original.jpg,True,reception with fireplace,,,,,,,,,,Awaiting details,,underground parking,,,,spacious accommodation,36.719623,-4.420023
