,ID,TITLE,PRICE,PRICE PER SQ. M.,BEDROOMS,BATHROOMS,SIZE,POOL,URL,IMG,NEW BUILD,*ROOMS*,*KITCHEN*,*BATHROOM*,*GARDEN*,*OUTSIDE*,*HEATING*,*POOL*,*BUILDINGS*,*TENURE*,*UTILITIES*,*ENERGY CONSUMPTION RATING*,*SECURITY*,*PARKING*,*PLOT SIZE*,*LEISURE*,*VIEWS*,*QUALITY*,LAT,LON
74,4249819,2 bedroom Apartment for sale in Malaga,249000.0,,2,,,False,https://www.kyero.com/en/property/4249819,http://production.kyero.s3.amazonaws.com/4249/4249819/47147565_original.jpg,True,,,,large garden,roof terrace,open fireplace,,,,,Awaiting details,,,,tennis court,"mountain views, sea views",,36.719623,-4.420023
75,4267358,3 bedroom Apartment for sale in Malaga,950000.0,,3,,,False,https://www.kyero.com/en/property/4267358,http://production.kyero.s3.amazonaws.com/4267/4267358/47500799_original.jpg,True,,,,large garden,,underfloor heating throughout,heated pool,,,,Awaiting details,gated complex,double garage,,,sea views,,36.719623,-4.420023
76,4467045,2 bedroom Apartment for sale in Malaga,102000.0,,2,,,False,https://www.kyero.com/en/property/4467045,http://production.kyero.s3.amazonaws.com/4467/4467045/62372447_original.jpg,True,,,,,,,,,freehold,,Awaiting details,24h security system,underground parking,,"tennis court, gymnasium",,,36.719623,-4.420023
77,4601384,8 bedroom Apartment for sale in Malaga,4850000.0,,8,,,False,https://www.kyero.com/en/property/4601384,http://production.kyero.s3.amazonaws.com/4601/4601384/53933292_original.jpg,True,,,,,level plot,,,,,,Awaiting details,24h security system,garage,,,sea views,,36.719623,-4.420023
78,4601262,2 bedroom Apartment for sale in Malaga,120000.0,,2,,,False,https://www.kyero.com/en/property/4601262,http://production.kyero.s3.amazonaws.com/4601/4601262/53931367_original.jpg,True,various store rooms,,,,,air conditioning,private pool,,,,Awaiting details,24h security system,underground parking,,close to tennis,,,36.719623,-4.420023
79,4601237,4 bedroom Apartment for sale in Malaga,959000.0,,4,,,False,https://www.kyero.com/en/property/4601237,http://production.kyero.s3.amazonaws.com/4601/4601237/53930934_original.jpg,True,,,,,,,,,,,Awaiting details,,,,,,,36.719623,-4.420023
80,4601337,2 bedroom Apartment for sale in Malaga,114500.0,,2,,,False,https://www.kyero.com/en/property/4601337,http://production.kyero.s3.amazonaws.com/4601/4601337/53932564_original.jpg,True,store room,,,,,,,,,,Awaiting details,24h security system,underground parking,,,,,36.719623,-4.420023
81,4645451,3 bedroom Apartment for sale in Malaga,114000.0,,3,,,False,https://www.kyero.com/en/property/4645451,http://production.kyero.s3.amazonaws.com/4645/4645451/54704189_original.jpg,True,various store rooms,,,,,air conditioning,private pool,,,,Awaiting details,24h security system,underground parking,,close to tennis,,,36.719623,-4.420023
82,3975763,4 bedroom Villa for sale in Malaga,350000.0,,4,,,True,https://www.kyero.com/en/property/3975763,http://production.kyero.s3.amazonaws.com/3975/3975763/46114253_original.jpg,True,,,,garden,,,,,,,Awaiting details,,parking,,,sea views,,36.719623,-4.420023
83,4617261,4 bedroom Apartment for sale in Malaga,875000.0,,4,,,False,https://www.kyero.com/en/property/4617261,http://production.kyero.s3.amazonaws.com/4617/4617261/54237398_original.jpg,True,,,,,,,private pool,guest apartment,,,Awaiting details,24h security system,garage,,,,renovated,36.719623,-4.420023
84,3269707,3 bedroom Apartment for sale in Malaga,475000.0,,3,,,False,https://www.kyero.com/en/property/3269707,http://production.kyero.s3.amazonaws.com/3269/3269707/46114659_original.jpg,True,reception with fireplace,,,,terrace,underfloor heating throughout,private pool,,,,Awaiting details,,,,,,renovated,36.719623,-4.420023
85,3484063,3 bedroom Villa for sale in Malaga,695000.0,,3,,,False,https://www.kyero.com/en/property/3484063,http://production.kyero.s3.amazonaws.com/3484/3484063/46114165_original.jpg,True,lounge dining area,,,,roof terrace,,private pool,,,,Awaiting details,,garage,,,,modern,36.719623,-4.420023
86,4256819,2 bedroom Apartment for sale in Malaga,225000.0,,2,,,False,https://www.kyero.com/en/property/4256819,http://production.kyero.s3.amazonaws.com/4256/4256819/47263063_original.jpg,True,,,,,,,,,,,Awaiting details,,underground parking,,tennis court,sea views,,36.719623,-4.420023
87,4452520,2 bedroom Apartment for sale in Malaga,224950.0,,2,,,False,https://www.kyero.com/en/property/4452520,http://production.kyero.s3.amazonaws.com/4452/4452520/51218661_original.jpg,True,reception with fireplace,,,,,,,,,,Awaiting details,,underground parking,,paddle tennis,sea views,,36.719623,-4.420023
88,4601276,4 bedroom Apartment for sale in Malaga,2500000.0,,4,,,False,https://www.kyero.com/en/property/4601276,http://production.kyero.s3.amazonaws.com/4601/4601276/53931605_original.jpg,True,wine cellar,,,,,underfloor heating throughout,private pool,,,,Awaiting details,24h security system,garage,,,,modern,36.719623,-4.420023
89,4601364,3 bedroom Apartment for sale in Malaga,845000.0,,3,,,False,https://www.kyero.com/en/property/4601364,http://production.kyero.s3.amazonaws.com/4601/4601364/53932952_original.jpg,True,,,en suite bathroom,landscaped gardens,,,,,,,Awaiting details,,parking,,,sea views,spacious accommodation,36.719623,-4.420023
90,4617262,3 bedroom Apartment for sale in Malaga,179900.0,,3,,,False,https://www.kyero.com/en/property/4617262,http://production.kyero.s3.amazonaws.com/4617/4617262/54237414_original.jpg,True,reception with fireplace,,,,,,,,,,Awaiting details,gated complex,,,,,,36.719623,-4.420023
91,4617279,4 bedroom Apartment for sale in Malaga,749000.0,,4,,,False,https://www.kyero.com/en/property/4617279,http://production.kyero.s3.amazonaws.com/4617/4617279/54237671_original.jpg,True,,,,garden,,underfloor heating throughout,,,,,Awaiting details,,parking,,tennis court,,,36.719623,-4.420023
92,4249838,2 bedroom Apartment for sale in Malaga,237200.0,,2,,,False,https://www.kyero.com/en/property/4249838,http://production.kyero.s3.amazonaws.com/4249/4249838/47147879_original.jpg,True,,,jacuzzi,,,,,,,,Awaiting details,24h security system,underground parking,,,,newly built,36.719623,-4.420023
93,4601302,4 bedroom Apartment for sale in Malaga,585000.0,,4,,,False,https://www.kyero.com/en/property/4601302,http://production.kyero.s3.amazonaws.com/4601/4601302/53931967_original.jpg,True,,,,,,underfloor heating throughout,private pool,,,,Awaiting details,,garage,,,,"newly built, modern",36.719623,-4.420023
94,4645438,4 bedroom Apartment for sale in Malaga,285000.0,,4,,,False,https://www.kyero.com/en/property/4645438,http://production.kyero.s3.amazonaws.com/4645/4645438/54703951_original.jpg,True,reception with fireplace,,,,various terraces,,,,,,Awaiting details,,,,,,spacious accommodation,36.719623,-4.420023
95,4249836,3 bedroom Apartment for sale in Malaga,230000.0,,3,,,False,https://www.kyero.com/en/property/4249836,http://production.kyero.s3.amazonaws.com/4249/4249836/47147840_original.jpg,True,reception with fireplace,,,,,,pool,,,,Awaiting details,,,,close to tennis,,,36.719623,-4.420023
96,4645434,4 bedroom Apartment for sale in Malaga,595000.0,,4,,,False,https://www.kyero.com/en/property/4645434,http://production.kyero.s3.amazonaws.com/4645/4645434/54703868_original.jpg,True,reception with fireplace,,,large garden,,air conditioning,private pool,,,,Awaiting details,,off road parking,,,,,36.719623,-4.420023
97,4645465,2 bedroom Apartment for sale in Malaga,145000.0,,2,,,False,https://www.kyero.com/en/property/4645465,http://production.kyero.s3.amazonaws.com/4645/4645465/54704402_original.jpg,True,,,,,,,,,,,Awaiting details,,underground parking,,,sea views,renovated,36.719623,-4.420023
98,4645471,2 bedroom Apartment for sale in Malaga,265000.0,,2,,,True,https://www.kyero.com/en/property/4645471,http://production.kyero.s3.amazonaws.com/4645/4645471/54704481_original.jpg,True,,,,,,,,,,,Awaiting details,24h security system,underground parking,,tennis court,,newly built,36.719623,-4.420023
99,3975988,2 bedroom Apartment for sale in Malaga,298000.0,,2,,,False,https://www.kyero.com/en/property/3975988,http://production.kyero.s3.amazonaws.com/3975/3975988/46114555_original.jpg,True,,,,garden,various terraces,,pool,,,,Awaiting details,,,,,,,36.719623,-4.420023
100,4601334,2 bedroom Apartment for sale in Malaga,127500.0,,2,,,False,https://www.kyero.com/en/property/4601334,http://production.kyero.s3.amazonaws.com/4601/4601334/53932509_original.jpg,True,,fitted kitchen,,,,,pool,,,,Awaiting details,,,,,sea views,,36.719623,-4.420023
101,4617277,2 bedroom Apartment for sale in Malaga,255000.0,,2,,,False,https://www.kyero.com/en/property/4617277,http://production.kyero.s3.amazonaws.com/4617/4617277/54237641_original.jpg,True,,,,,,,heated pool,,,,Awaiting details,,,,,,newly built,36.719623,-4.420023
102,4617278,2 bedroom Apartment for sale in Malaga,147290.0,,2,,,False,https://www.kyero.com/en/property/4617278,http://production.kyero.s3.amazonaws.com/4617/4617278/54237650_original.jpg,True,,,,,sunny terraces,,private pool,,,,Awaiting details,gated complex,underground parking,,,,"newly built, spacious accommodation",36.719623,-4.420023
103,5293685,2 bedroom Apartment for sale in Malaga,440000.0,5641.025641025641,2,,78,False,https://www.kyero.com/en/property/5293685,http://production.kyero.s3.amazonaws.com/5293/5293685/70885997_original.jpg,True,,,,,,,,,,,Awaiting details,,,,,,,36.7233420892,-4.4201476034
104,3976019,3 bedroom Apartment for sale in Malaga,385000.0,,3,,,False,https://www.kyero.com/en/property/3976019,http://production.kyero.s3.amazonaws.com/3976/3976019/46114663_original.jpg,True,,,,,terrace,fireplace,,,,,Awaiting details,,,,tennis court,,tastefully decorated,36.719623,-4.420023
105,4617306,4 bedroom Apartment for sale in Malaga,285000.0,,4,,,False,https://www.kyero.com/en/property/4617306,http://production.kyero.s3.amazonaws.com/4617/4617306/54237942_original.jpg,True,reception with fireplace,,,,,,private pool,,,,Awaiting details,,,,,sea views,refurbished,36.719623,-4.420023
106,4645472,2 bedroom Apartment for sale in Malaga,155000.0,,2,,,False,https://www.kyero.com/en/property/4645472,http://production.kyero.s3.amazonaws.com/4645/4645472/54704489_original.jpg,True,,,,,various terraces,,private pool,,,,Awaiting details,,underground parking,,,,modern,36.719623,-4.420023
107,4645479,3 bedroom Apartment for sale in Malaga,1650000.0,,3,,,False,https://www.kyero.com/en/property/4645479,http://production.kyero.s3.amazonaws.com/4645/4645479/54704596_original.jpg,True,store room,,,,,floor heating,"private pool, communal pool",,,,Awaiting details,24h security system,underground parking,,,,,36.719623,-4.420023
108,4645485,2 bedroom Apartment for sale in Malaga,145000.0,,2,,,False,https://www.kyero.com/en/property/4645485,http://production.kyero.s3.amazonaws.com/4645/4645485/54704698_original.jpg,True,,,,mature garden,various terraces,,,,,,Awaiting details,,,,"close to tennis, paddle tennis",,,36.719623,-4.420023
109,4249818,3 bedroom Apartment for sale in Malaga,215000.0,,3,,,False,https://www.kyero.com/en/property/4249818,http://production.kyero.s3.amazonaws.com/4249/4249818/47147539_original.jpg,True,,,,mature garden,terrace,,,,,,Awaiting details,gated complex,parking,,,,,36.719623,-4.420023
110,4264532,3 bedroom Apartment for sale in Malaga,950000.0,,3,,,False,https://www.kyero.com/en/property/4264532,http://production.kyero.s3.amazonaws.com/4264/4264532/47450785_original.jpg,True,,,,large garden,,,heated pool,,,,Awaiting details,24h security system,double garage,,,sea views,newly built,36.719623,-4.420023
111,4260572,4 bedroom Villa for sale in Malaga,675000.0,,4,,,False,https://www.kyero.com/en/property/4260572,http://production.kyero.s3.amazonaws.com/4260/4260572/47339014_original.jpg,True,,,,,,,"private pool, heated pool",,,,Awaiting details,gated complex,,,,,"newly built, modern",36.719623,-4.420023
112,4601241,3 bedroom Apartment for sale in Malaga,715000.0,,3,,,False,https://www.kyero.com/en/property/4601241,http://production.kyero.s3.amazonaws.com/4601/4601241/53930995_original.jpg,True,basement,open plan kitchen,,,,,,,,,Awaiting details,,,,,,,36.719623,-4.420023
113,4249837,2 bedroom Apartment for sale in Malaga,230000.0,,2,,,False,https://www.kyero.com/en/property/4249837,http://production.kyero.s3.amazonaws.com/4249/4249837/47147856_original.jpg,True,,,,,,,"pool, communal pool",,,,Awaiting details,24h security system,,,tennis court,,renovated,36.719623,-4.420023
114,4253751,3 bedroom Apartment for sale in Malaga,189950.0,,3,,,False,https://www.kyero.com/en/property/4253751,http://production.kyero.s3.amazonaws.com/4253/4253751/47206994_original.jpg,True,store room,,,,,air conditioning,pool,,,,Awaiting details,,garage,,,,,36.719623,-4.420023
115,4260587,3 bedroom Apartment for sale in Malaga,250000.0,,3,,,False,https://www.kyero.com/en/property/4260587,http://production.kyero.s3.amazonaws.com/4260/4260587/47339209_original.jpg,True,reception with fireplace,,,,,,pool,,,,Awaiting details,,,,,sea views,,36.719623,-4.420023
116,4260589,3 bedroom Apartment for sale in Malaga,199000.0,,3,,,True,https://www.kyero.com/en/property/4260589,http://production.kyero.s3.amazonaws.com/4260/4260589/47339231_original.jpg,True,,,,,,,,,,,Awaiting details,gated complex,,,tennis court,,,36.719623,-4.420023
117,4601298,2 bedroom Apartment for sale in Malaga,195000.0,,2,,,False,https://www.kyero.com/en/property/4601298,http://production.kyero.s3.amazonaws.com/4601/4601298/53931899_original.jpg,True,,,,,,,,,,,Awaiting details,24h security system,underground parking,,,sea views,,36.719623,-4.420023
118,4601353,4 bedroom Apartment for sale in Malaga,887000.0,,4,,,False,https://www.kyero.com/en/property/4601353,http://production.kyero.s3.amazonaws.com/4601/4601353/53932767_original.jpg,True,dining area,open plan kitchen,,,level plot,"central heating, fireplace",,,,,Awaiting details,gated complex,,,,,refurbished,36.719623,-4.420023
119,4601359,4 bedroom Apartment for sale in Malaga,950000.0,,4,,,False,https://www.kyero.com/en/property/4601359,http://production.kyero.s3.amazonaws.com/4601/4601359/53932873_original.jpg,True,,,,,,,,,,,Awaiting details,,,,,sea views,,36.719623,-4.420023
120,4256814,2 bedroom Apartment for sale in Malaga,189000.0,,2,,,False,https://www.kyero.com/en/property/4256814,http://production.kyero.s3.amazonaws.com/4256/4256814/47262991_original.jpg,True,,,,,terrace,air conditioning,communal pool,,,,Awaiting details,gated complex,parking,,,sea views,immaculate condition,36.719623,-4.420023
121,4617253,2 bedroom Apartment for sale in Malaga,249000.0,,2,,,False,https://www.kyero.com/en/property/4617253,http://production.kyero.s3.amazonaws.com/4617/4617253/54237281_original.jpg,True,,open plan kitchen,,,sunny terraces,,,,,,Awaiting details,24h security system,underground parking,,,,new development,36.719623,-4.420023
122,4617255,2 bedroom Apartment for sale in Malaga,135000.0,,2,,,False,https://www.kyero.com/en/property/4617255,http://production.kyero.s3.amazonaws.com/4617/4617255/54237301_original.jpg,True,various store rooms,,,,various terraces,,,,,,Awaiting details,,underground parking,,,sea views,,36.719623,-4.420023
123,4617274,3 bedroom Apartment for sale in Malaga,299000.0,,3,,,False,https://www.kyero.com/en/property/4617274,http://production.kyero.s3.amazonaws.com/4617/4617274/54237604_original.jpg,True,,,,,,,pool,,,,Awaiting details,,,,,,"newly built, modern",36.719623,-4.420023
124,4249831,3 bedroom Apartment for sale in Malaga,195000.0,,3,,,False,https://www.kyero.com/en/property/4249831,http://production.kyero.s3.amazonaws.com/4249/4249831/47147737_original.jpg,True,,,,mature garden,,fireplace,private pool,,,,Awaiting details,gated complex,,,,,part renovated,36.719623,-4.420023
125,4249840,4 bedroom Apartment for sale in Malaga,250000.0,,4,,,False,https://www.kyero.com/en/property/4249840,http://production.kyero.s3.amazonaws.com/4249/4249840/47147918_original.jpg,True,,,,,,fireplace,pool,,,,Awaiting details,,,,close to tennis,,,36.719623,-4.420023
126,4426186,2 bedroom Apartment for sale in Malaga,159000.0,,2,,,False,https://www.kyero.com/en/property/4426186,http://production.kyero.s3.amazonaws.com/4426/4426186/50580202_original.jpg,True,,,,,,,,,,,Awaiting details,,underground parking,,paddle tennis,,,36.719623,-4.420023
127,4617251,2 bedroom Apartment for sale in Malaga,124000.0,,2,,,False,https://www.kyero.com/en/property/4617251,http://production.kyero.s3.amazonaws.com/4617/4617251/54237250_original.jpg,True,,,,beautiful garden,,,,,,,Awaiting details,gated complex,underground parking,,,,,36.719623,-4.420023
128,4645456,2 bedroom Apartment for sale in Malaga,160000.0,,2,,,False,https://www.kyero.com/en/property/4645456,http://production.kyero.s3.amazonaws.com/4645/4645456/54704297_original.jpg,True,reception with fireplace,,,,,,,,,,Awaiting details,,,,,sea views,spacious accommodation,36.719623,-4.420023
129,3269623,3 bedroom Villa for sale in Malaga,545000.0,,3,,,False,https://www.kyero.com/en/property/3269623,http://production.kyero.s3.amazonaws.com/3269/3269623/46114505_original.jpg,True,,,,,,fireplace,private pool,,,,Awaiting details,,garage,,,sea views,,36.719623,-4.420023
130,4426166,2 bedroom Apartment for sale in Malaga,120000.0,,2,,,False,https://www.kyero.com/en/property/4426166,http://production.kyero.s3.amazonaws.com/4426/4426166/50579899_original.jpg,True,store room,,,,terrace,,pool,,,,Awaiting details,24h security system,underground parking,,,,good condition,36.719623,-4.420023
131,4601296,3 bedroom Apartment for sale in Malaga,375000.0,,3,,,False,https://www.kyero.com/en/property/4601296,http://production.kyero.s3.amazonaws.com/4601/4601296/53931870_original.jpg,True,,,,large garden,"various terraces, roof terrace",,heated pool,,,,Awaiting details,gated complex,,,,,spacious accommodation,36.719623,-4.420023
132,4601350,3 bedroom Apartment for sale in Malaga,349000.0,,3,,,False,https://www.kyero.com/en/property/4601350,http://production.kyero.s3.amazonaws.com/4601/4601350/53932737_original.jpg,True,,,,garden,various terraces,,pool,,,,Awaiting details,,parking,,,,rustic style,36.719623,-4.420023
133,4645433,4 bedroom Apartment for sale in Malaga,498000.0,,4,,,False,https://www.kyero.com/en/property/4645433,http://production.kyero.s3.amazonaws.com/4645/4645433/54703864_original.jpg,True,,,jacuzzi,,,underfloor heating throughout,private pool,,,,Awaiting details,,underground parking,,,,newly built,36.719623,-4.420023
134,4645435,3 bedroom Apartment for sale in Malaga,235000.0,,3,,,False,https://www.kyero.com/en/property/4645435,http://production.kyero.s3.amazonaws.com/4645/4645435/54703885_original.jpg,True,"reception with fireplace, utility room",,,,,,,,,,Awaiting details,24h security system,,,,,,36.719623,-4.420023
135,4645480,4 bedroom Apartment for sale in Malaga,495000.0,,4,,,False,https://www.kyero.com/en/property/4645480,http://production.kyero.s3.amazonaws.com/4645/4645480/54704610_original.jpg,True,reception with fireplace,,,,,underfloor heating throughout,heated pool,guest house,,,Awaiting details,,,,,sea views,renovated,36.719623,-4.420023
136,4617241,2 bedroom Apartment for sale in Malaga,135000.0,,2,,,False,https://www.kyero.com/en/property/4617241,http://production.kyero.s3.amazonaws.com/4617/4617241/54237126_original.jpg,True,,fitted kitchen,,,roof terrace,,,,,,Awaiting details,,underground parking,,,,,36.719623,-4.420023
137,4617260,4 bedroom Apartment for sale in Malaga,695000.0,,4,,,True,https://www.kyero.com/en/property/4617260,http://production.kyero.s3.amazonaws.com/4617/4617260/54237387_original.jpg,True,basement,fitted kitchen,,,terrace,underfloor heating throughout,private pool,,,,Awaiting details,gated complex,,,,sea views,newly built,36.719623,-4.420023
138,4617263,3 bedroom Apartment for sale in Malaga,171000.0,,3,,,False,https://www.kyero.com/en/property/4617263,http://production.kyero.s3.amazonaws.com/4617/4617263/54237429_original.jpg,True,,,,,,,communal pool,,,,Awaiting details,,garage,,,,modern,36.719623,-4.420023
139,3975790,2 bedroom Apartment for sale in Malaga,293000.0,,2,,,False,https://www.kyero.com/en/property/3975790,http://production.kyero.s3.amazonaws.com/3975/3975790/46114283_original.jpg,True,,,,,,,heated pool,,,,Awaiting details,24h security system,underground parking,,gymnasium,,"refurbished, newly built",36.719623,-4.420023
140,4645425,2 bedroom Apartment for sale in Malaga,265000.0,,2,,,False,https://www.kyero.com/en/property/4645425,http://production.kyero.s3.amazonaws.com/4645/4645425/54703712_original.jpg,True,,,jacuzzi,,various terraces,underfloor heating throughout,private pool,,,,Awaiting details,,underground parking,,,,,36.719623,-4.420023
141,4645437,2 bedroom Apartment for sale in Malaga,265000.0,,2,,,False,https://www.kyero.com/en/property/4645437,http://production.kyero.s3.amazonaws.com/4645/4645437/54703920_original.jpg,True,reception with fireplace,,,,terrace,,,,,,Awaiting details,,,,,,,36.719623,-4.420023
142,4645462,4 bedroom Apartment for sale in Malaga,1195000.0,,4,,,False,https://www.kyero.com/en/property/4645462,http://production.kyero.s3.amazonaws.com/4645/4645462/54704370_original.jpg,True,,,,,,,,,,,Awaiting details,24h security system,underground parking,,,"sea views, countryside views",refurbished,36.719623,-4.420023
143,4645488,3 bedroom Apartment for sale in Malaga,295000.0,,3,,,False,https://www.kyero.com/en/property/4645488,http://production.kyero.s3.amazonaws.com/4645/4645488/54704737_original.jpg,True,,,,,various terraces,underfloor heating throughout,,,,,Awaiting details,,underground parking,,,sea views,,36.719623,-4.420023
144,4645490,3 bedroom Apartment for sale in Malaga,125000.0,,3,,,False,https://www.kyero.com/en/property/4645490,http://production.kyero.s3.amazonaws.com/4645/4645490/54704769_original.jpg,True,,fitted kitchen,,garden,various terraces,,,,,,Awaiting details,,,,,,,36.719623,-4.420023
145,4601295,2 bedroom Apartment for sale in Malaga,175000.0,,2,,,False,https://www.kyero.com/en/property/4601295,http://production.kyero.s3.amazonaws.com/4601/4601295/53931865_original.jpg,True,,,,,,,,,,,Awaiting details,24h security system,underground parking,,,,,36.719623,-4.420023
146,4601316,6 bedroom Apartment for sale in Malaga,499000.0,,6,,,False,https://www.kyero.com/en/property/4601316,http://production.kyero.s3.amazonaws.com/4601/4601316/53932172_original.jpg,True,reception with fireplace,,,,roof terrace,central heating,,separate guest accommodation,,,Awaiting details,24h security system,parking,,,,,36.719623,-4.420023
147,3975924,3 bedroom Apartment for sale in Malaga,349000.0,,3,,,False,https://www.kyero.com/en/property/3975924,http://production.kyero.s3.amazonaws.com/3975/3975924/46114461_original.jpg,True,store room,,,,,underfloor heating throughout,pool,,,,Awaiting details,,,,,,,36.719623,-4.420023
148,4617240,2 bedroom Apartment for sale in Malaga,123000.0,,2,,,True,https://www.kyero.com/en/property/4617240,http://production.kyero.s3.amazonaws.com/4617/4617240/54237109_original.jpg,True,,,,,various terraces,,pool,,,,Awaiting details,24h security system,,,close to tennis,,,36.719623,-4.420023
149,4617259,3 bedroom Apartment for sale in Malaga,350000.0,,3,,,False,https://www.kyero.com/en/property/4617259,http://production.kyero.s3.amazonaws.com/4617/4617259/54237368_original.jpg,True,reception with fireplace,,,,,,private pool,,,,Awaiting details,,garage,,,,newly built,36.719623,-4.420023
150,4617272,3 bedroom Apartment for sale in Malaga,350000.0,,3,,,False,https://www.kyero.com/en/property/4617272,http://production.kyero.s3.amazonaws.com/4617/4617272/54237573_original.jpg,True,,,,garden,various terraces,,private pool,,,,Awaiting details,,,,,,newly built,36.719623,-4.420023
151,4645436,3 bedroom Apartment for sale in Malaga,595000.0,,3,,,False,https://www.kyero.com/en/property/4645436,http://production.kyero.s3.amazonaws.com/4645/4645436/54703902_original.jpg,True,,,,,various terraces,underfloor heating throughout,pool,,,,Awaiting details,gated complex,underground parking,,,,spacious accommodation,36.719623,-4.420023
152,4645468,3 bedroom Apartment for sale in Malaga,250000.0,,3,,,False,https://www.kyero.com/en/property/4645468,http://production.kyero.s3.amazonaws.com/4645/4645468/54704444_original.jpg,True,store room,,,,,air conditioning,,,,,Awaiting details,,underground parking,,,,spacious accommodation,36.719623,-4.420023
